Filename,Validity Has Exception,Validity Problem Count,Validity Message,FMI Version,Co-Simulation,Model Exchange,Param Count,Input Count,Output Count,Generation Tool
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-m47b6n0b_resources_0013_Car1.fmu,False,1,"The unit ""boolean"" of variable ""isClumsy"" (line 301) is not defined.",2.0,True,True,6,3,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-m47b6n0b_resources_0014_Car2.fmu,False,1,"The unit ""boolean"" of variable ""isClumsy"" (line 301) is not defined.",2.0,True,True,6,3,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-m47b6n0b_resources_0015_TrainLight.fmu,False,0,,2.0,True,True,7,1,3,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-m47b6n0b_resources_0016_IntersectionSensors.fmu,False,0,,2.0,True,True,2,20,4,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-mhhoqvo1_resources_0003_HillCollection.fmu,False,0,,2.0,True,True,0,20,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-mhhoqvo1_resources_0004_HillCollection2.fmu,False,0,,2.0,True,True,0,20,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-mhhoqvo1_resources_0006_UpHill.fmu,False,1,"The unit ""degree"" of variable ""angle"" (line 525) is not defined.",2.0,True,True,3,20,20,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-mkczup91_resources_0003_HillCollection.fmu,False,0,,2.0,True,True,0,20,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-mkczup91_resources_0004_HillCollection2.fmu,False,0,,2.0,True,True,0,20,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-mkczup91_resources_0006_UpHill.fmu,False,1,"The unit ""degree"" of variable ""angle"" (line 525) is not defined.",2.0,True,True,3,20,20,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-mkqitizp_resources_0001_Train1.fmu,False,0,,2.0,True,True,5,8,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-mkqitizp_resources_0002_Train2.fmu,False,0,,2.0,True,True,5,8,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-mkqitizp_resources_0003_curveCollection1.fmu,False,0,,2.0,True,True,0,20,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-mkqitizp_resources_0004_curveCollection2.fmu,False,0,,2.0,True,True,0,20,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-mkqitizp_resources_0005_HillCollection1.fmu,False,0,,2.0,True,True,0,20,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-mkqitizp_resources_0006_HillCollection2.fmu,False,0,,2.0,True,True,0,20,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-mkqitizp_resources_0007_trainCollection.fmu,False,0,,2.0,True,True,0,20,20,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-mkqitizp_resources_0009_C1.fmu,False,1,"The unit ""m/s^2"" of variable ""Gravity"" (line 526) is not defined.",2.0,True,True,7,20,20,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-mkqitizp_resources_0010_C2.fmu,False,1,"The unit ""m/s^2"" of variable ""Gravity"" (line 526) is not defined.",2.0,True,True,7,20,20,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-mkqitizp_resources_0011_H1.fmu,False,1,"The unit ""degree"" of variable ""angle"" (line 525) is not defined.",2.0,True,True,3,20,20,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-mkqitizp_resources_0012_Station.fmu,False,0,,2.0,True,True,2,1,1,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-mkqitizp_resources_0014_Car1.fmu,False,1,"The unit ""boolean"" of variable ""isClumsy"" (line 301) is not defined.",2.0,True,True,6,3,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-mkqitizp_resources_0015_Car2.fmu,False,1,"The unit ""boolean"" of variable ""isClumsy"" (line 301) is not defined.",2.0,True,True,6,3,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-mkqitizp_resources_0016_TrainLight.fmu,False,0,,2.0,True,True,7,1,3,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-mkqitizp_resources_0017_IntersectionSensors.fmu,False,0,,2.0,True,True,2,20,4,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-nfuhx8ik_resources_0001_Train.fmu,False,0,,2.0,True,True,5,8,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-nfuhx8ik_resources_0002_Train2.fmu,False,0,,2.0,True,True,5,8,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-nfuhx8ik_resources_0003_Sensor.fmu,False,0,,2.0,True,True,2,20,4,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-nfuhx8ik_resources_0004_trainCollection.fmu,False,0,,2.0,True,True,0,20,20,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-nfuhx8ik_resources_0005_Station.fmu,False,0,,2.0,True,True,2,1,1,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-o0azgvlq_resources_0003_curveCollection1.fmu,False,0,,2.0,True,True,0,20,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-o0azgvlq_resources_0005_HillCollection1.fmu,False,0,,2.0,True,True,0,20,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-o0azgvlq_resources_0006_HillCollection2.fmu,False,0,,2.0,True,True,0,20,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-o0azgvlq_resources_0011_H1.fmu,False,1,"The unit ""degree"" of variable ""angle"" (line 525) is not defined.",2.0,True,True,3,20,20,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-o0azgvlq_resources_0012_Station.fmu,False,0,,2.0,True,True,2,1,1,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-o0azgvlq_resources_0013_StationSensor.fmu,False,0,,2.0,True,True,2,20,4,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-o0azgvlq_resources_0014_Car1.fmu,False,1,"The unit ""boolean"" of variable ""isClumsy"" (line 301) is not defined.",2.0,True,True,7,3,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-o0azgvlq_resources_0015_Car2.fmu,False,1,"The unit ""boolean"" of variable ""isClumsy"" (line 301) is not defined.",2.0,True,True,7,3,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-o0azgvlq_resources_0017_IntersectionSensors.fmu,False,0,,2.0,True,True,2,20,4,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-phpi751t_resources_0001_Train1.fmu,False,0,,2.0,True,True,5,8,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-phpi751t_resources_0002_Train2.fmu,False,0,,2.0,True,True,5,8,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-phpi751t_resources_0003_curveCollection1.fmu,False,0,,2.0,True,True,0,20,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-phpi751t_resources_0004_curveCollection2.fmu,False,0,,2.0,True,True,0,20,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-phpi751t_resources_0005_HillCollection1.fmu,False,0,,2.0,True,True,0,20,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-phpi751t_resources_0006_HillCollection2.fmu,False,0,,2.0,True,True,0,20,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-phpi751t_resources_0007_trainCollection.fmu,False,0,,2.0,True,True,0,20,20,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-phpi751t_resources_0008_carCollection.fmu,False,0,,2.0,True,True,0,20,20,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-phpi751t_resources_0009_C1.fmu,False,1,"The unit ""m/s^2"" of variable ""Gravity"" (line 526) is not defined.",2.0,True,True,7,20,20,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-phpi751t_resources_0010_C2.fmu,False,1,"The unit ""m/s^2"" of variable ""Gravity"" (line 526) is not defined.",2.0,True,True,7,20,20,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-phpi751t_resources_0011_H1.fmu,False,1,"The unit ""degree"" of variable ""angle"" (line 525) is not defined.",2.0,True,True,3,20,20,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-phpi751t_resources_0012_Station.fmu,False,0,,2.0,True,True,2,1,1,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-phpi751t_resources_0013_StationSensor.fmu,False,0,,2.0,True,True,2,20,4,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-phpi751t_resources_0014_Car1.fmu,False,1,"The unit ""boolean"" of variable ""isClumsy"" (line 301) is not defined.",2.0,True,True,6,3,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-phpi751t_resources_0015_Car2.fmu,False,1,"The unit ""boolean"" of variable ""isClumsy"" (line 301) is not defined.",2.0,True,True,6,3,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-phpi751t_resources_0016_TrainLight.fmu,False,0,,2.0,True,True,7,1,3,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-phpi751t_resources_0017_IntersectionSensors.fmu,False,0,,2.0,True,True,2,20,4,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-pl82hcdp_resources_0003_curveCollection1.fmu,False,0,,2.0,True,True,0,20,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-pl82hcdp_resources_0004_curveCollection2.fmu,False,0,,2.0,True,True,0,20,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-pl82hcdp_resources_0005_HillCollection1.fmu,False,0,,2.0,True,True,0,20,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-pl82hcdp_resources_0006_HillCollection2.fmu,False,0,,2.0,True,True,0,20,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-pl82hcdp_resources_0011_H1.fmu,False,1,"The unit ""degree"" of variable ""angle"" (line 525) is not defined.",2.0,True,True,3,20,20,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-pl82hcdp_resources_0012_Station.fmu,False,0,,2.0,True,True,2,1,1,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-pl82hcdp_resources_0013_StationSensor.fmu,False,0,,2.0,True,True,2,20,4,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-pl82hcdp_resources_0014_Car1.fmu,False,1,"The unit ""boolean"" of variable ""isClumsy"" (line 301) is not defined.",2.0,True,True,7,3,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-pl82hcdp_resources_0015_Car2.fmu,False,1,"The unit ""boolean"" of variable ""isClumsy"" (line 301) is not defined.",2.0,True,True,7,3,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-pl82hcdp_resources_0017_IntersectionSensors.fmu,False,0,,2.0,True,True,2,20,4,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-rdvgkrgq_resources_0001_Train1.fmu,False,0,,2.0,True,True,5,8,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-rdvgkrgq_resources_0002_Train2.fmu,False,0,,2.0,True,True,5,8,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-rdvgkrgq_resources_0003_curveCollection1.fmu,False,0,,2.0,True,True,0,20,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-rdvgkrgq_resources_0004_curveCollection2.fmu,False,0,,2.0,True,True,0,20,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-rdvgkrgq_resources_0005_HillCollection1.fmu,False,0,,2.0,True,True,0,20,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-rdvgkrgq_resources_0006_HillCollection2.fmu,False,0,,2.0,True,True,0,20,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-rdvgkrgq_resources_0007_trainCollection.fmu,False,0,,2.0,True,True,0,20,20,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-rdvgkrgq_resources_0008_C1.fmu,False,1,"The unit ""m/s^2"" of variable ""Gravity"" (line 447) is not defined.",2.0,True,True,7,20,11,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-rdvgkrgq_resources_0009_C2.fmu,False,1,"The unit ""m/s^2"" of variable ""Gravity"" (line 447) is not defined.",2.0,True,True,7,20,11,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-rdvgkrgq_resources_0011_Station.fmu,False,0,,2.0,True,True,2,1,1,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-rdvgkrgq_resources_0012_StationSensor.fmu,False,0,,2.0,True,True,2,20,4,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-rdvgkrgq_resources_0015_TrainLight.fmu,False,0,,2.0,True,True,7,1,3,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-rdvgkrgq_resources_0016_IntersectionSensors.fmu,False,0,,2.0,True,True,2,20,4,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-rjmlyln5_resources_0001_Train1.fmu,False,0,,2.0,True,True,5,8,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-rjmlyln5_resources_0002_Train2.fmu,False,0,,2.0,True,True,5,8,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-rjmlyln5_resources_0003_curveCollection1.fmu,False,0,,2.0,True,True,0,20,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-rss7rubc_resources_0001_Train1.fmu,False,0,,2.0,True,True,5,8,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-rss7rubc_resources_0002_Train2.fmu,False,0,,2.0,True,True,5,8,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-rss7rubc_resources_0003_curveCollection1.fmu,False,0,,2.0,True,True,0,20,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-rss7rubc_resources_0004_curveCollection2.fmu,False,0,,2.0,True,True,0,20,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-rss7rubc_resources_0005_HillCollection1.fmu,False,0,,2.0,True,True,0,20,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-rss7rubc_resources_0006_HillCollection2.fmu,False,0,,2.0,True,True,0,20,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-rss7rubc_resources_0007_trainCollection.fmu,False,0,,2.0,True,True,0,20,20,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-rss7rubc_resources_0008_carCollection.fmu,False,0,,2.0,True,True,0,20,20,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-rss7rubc_resources_0009_C1.fmu,False,1,"The unit ""m/s^2"" of variable ""Gravity"" (line 526) is not defined.",2.0,True,True,7,20,20,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-rss7rubc_resources_0010_C2.fmu,False,1,"The unit ""m/s^2"" of variable ""Gravity"" (line 526) is not defined.",2.0,True,True,7,20,20,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-rss7rubc_resources_0011_H1.fmu,False,1,"The unit ""degree"" of variable ""angle"" (line 525) is not defined.",2.0,True,True,3,20,20,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-rss7rubc_resources_0012_Station.fmu,False,0,,2.0,True,True,2,1,1,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-rss7rubc_resources_0013_StationSensor.fmu,False,0,,2.0,True,True,2,20,4,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-rss7rubc_resources_0014_Car1.fmu,False,1,"The unit ""boolean"" of variable ""isClumsy"" (line 301) is not defined.",2.0,True,True,6,3,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
results/downloads\BaratBence\Szakdolgozat\bin_tmp_TrainSimulation-rss7rubc_resources_0015_Car2.fmu,False,1,"The unit ""boolean"" of variable ""isClumsy"" (line 301) is not defined.",2.0,True,True,6,3,2,OpenModelica Compiler OpenModelica v1.16.0-dev.03 (64-bit)
